"COUNTRY","Country","VAR","Variable","CUR","Currency","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","IMPORT_TOTAL","Total international expenditure","EUR","Euros","2020","2020","EUR","Euro","6","Millions",,,2148,,
"PER","Peru","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2008","2008",,,"0","Units",,,1431.833,,
"PER","Peru","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2009","2009",,,"0","Units",,,1403.259,,
"PER","Peru","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2010","2010",,,"0","Units",,,1647.486,,
"PER","Peru","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2011","2011",,,"0","Units",,,1768.166,,
"PER","Peru","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2012","2012",,,"0","Units",,,1899.674,,
"PER","Peru","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2013","2013",,,"0","Units",,,2104.779,,
"PER","Peru","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2014","2014",,,"0","Units",,,2118.55,,
"PER","Peru","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2015","2015",,,"0","Units",,,2539.103,,
"PER","Peru","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2016","2016",,,"0","Units",,,2699.919,,
"PER","Peru","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2017","2017",,,"0","Units",,,2916.184,,
"PER","Peru","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2018","2018",,,"0","Units",,,3352.195,,
"PER","Peru","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2019","2019",,,"0","Units",,,3670.781,,
"PER","Peru","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2020","2020",,,"0","Units",,,744.385,,
"PER","Peru","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2021","2021",,,"0","Units",,,1520.804,,
"CZE","Czech Republic","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2008","2008","CZK","Czech Koruna","6","Millions",,,1.073,,
"CZE","Czech Republic","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2009","2009","CZK","Czech Koruna","6","Millions",,,2.353,,
"CZE","Czech Republic","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2010","2010","CZK","Czech Koruna","6","Millions",,,0,,
"CZE","Czech Republic","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2011","2011","CZK","Czech Koruna","6","Millions",,,0,,
"CZE","Czech Republic","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2012","2012","CZK","Czech Koruna","6","Millions",,,0,,
"CZE","Czech Republic","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2013","2013","CZK","Czech Koruna","6","Millions",,,2.6,,
"CZE","Czech Republic","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2014","2014","CZK","Czech Koruna","6","Millions",,,2.8,,
"CZE","Czech Republic","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2015","2015","CZK","Czech Koruna","6","Millions",,,2.7,,
"CZE","Czech Republic","IMPORT_TRANSPORT_SEA_PAX","International sea passenger transport expenditure","NAT","National currency","2016","2016","CZK","Czech Koruna","6","Millions",,,2.7,,
"ITA","Italy","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","EUR","Euros","2008","2008","EUR","Euro","6","Millions",,,175.8,,
"ITA","Italy","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","EUR","Euros","2009","2009","EUR","Euro","6","Millions",,,166.79,,
"ITA","Italy","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","EUR","Euros","2010","2010","EUR","Euro","6","Millions",,,168.5,,
"ITA","Italy","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","EUR","Euros","2011","2011","EUR","Euro","6","Millions",,,180.2,,
"ITA","Italy","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","EUR","Euros","2012","2012","EUR","Euro","6","Millions",,,176.5,,
"ITA","Italy","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","EUR","Euros","2013","2013","EUR","Euro","6","Millions",,,155.1,,
"ITA","Italy","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","EUR","Euros","2014","2014","EUR","Euro","6","Millions",,,164.7,,
"ITA","Italy","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","EUR","Euros","2015","2015","EUR","Euro","6","Millions",,,162.8,,
"ITA","Italy","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","EUR","Euros","2016","2016","EUR","Euro","6","Millions",,,189.1,,
"ITA","Italy","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","EUR","Euros","2017","2017","EUR","Euro","6","Millions",,,178,,
"ITA","Italy","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","EUR","Euros","2018","2018","EUR","Euro","6","Millions",,,189.9,,
"ITA","Italy","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","EUR","Euros","2019","2019","EUR","Euro","6","Millions",,,170.6,,
"ITA","Italy","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","EUR","Euros","2020","2020","EUR","Euro","6","Millions",,,43.4,,
"SVN","Slovenia","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2008","2008","EUR","Euro","6","Millions",,,158.729,,
"SVN","Slovenia","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2009","2009","EUR","Euro","6","Millions",,,116.251,,
"SVN","Slovenia","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2010","2010","EUR","Euro","6","Millions",,,107.8,,
"SVN","Slovenia","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2011","2011","EUR","Euro","6","Millions",,,112.3,,
"SVN","Slovenia","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2012","2012","EUR","Euro","6","Millions",,,103.4,,
"SVN","Slovenia","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2013","2013","EUR","Euro","6","Millions",,,99.8,,
"SVN","Slovenia","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2014","2014","EUR","Euro","6","Millions",,,111.1,,
"SVN","Slovenia","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2015","2015","EUR","Euro","6","Millions",,,116,,
"SVN","Slovenia","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2016","2016","EUR","Euro","6","Millions",,,140,,
"SVN","Slovenia","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2017","2017","EUR","Euro","6","Millions",,,96.8,,
"SVN","Slovenia","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2018","2018","EUR","Euro","6","Millions",,,65.7,,
"SVN","Slovenia","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2019","2019","EUR","Euro","6","Millions",,,47.6,,
"SVN","Slovenia","IMPORT_TRANSPORT_AIR_PAX","International air passenger transport expenditure","EUR","Euros","2020","2020","EUR","Euro","6","Millions",,,13.1,,
"CHL","Chile","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,886.5,,
"CHL","Chile","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,766.6,,
"CHL","Chile","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,810.2,,
"CHL","Chile","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,909.7,,
"CHL","Chile","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,1008.2,,
"CHL","Chile","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,990.2,,
"CHL","Chile","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,943.4,,
"CHL","Chile","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,931.4,,
"CHL","Chile","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,1078.7,,
"CHL","Chile","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,983.9,,
"CHL","Chile","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,1039.8,,
"CHL","Chile","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,999.6,,
"CHL","Chile","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,627.5,,
"CHL","Chile","EXPORT_TRANSPORT","International passenger transport receipts","USD","US Dollars","2021","2021","USD","US Dollar","6","Millions",,,520.181,,
"ROU","Romania","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,2173.797,,
"ROU","Romania","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,1468.793,,
"ROU","Romania","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,1637.152,,
"ROU","Romania","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,1964.565,,
"ROU","Romania","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,1831.913,,
"ROU","Romania","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,2112.275,,
"ROU","Romania","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,2749.404,,
"ROU","Romania","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,2523.08,,
"ROU","Romania","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,2913.152,,
"ROU","Romania","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,4926.647,,
"ROU","Romania","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,6121.489,,
"ROU","Romania","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,7177.809,,
"ROU","Romania","IMPORT_TOTAL","Total international expenditure","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,3474.523,,
"HUN","Hungary","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,37.963,,
"HUN","Hungary","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,31.367,,
"HUN","Hungary","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,41.1,,
"HUN","Hungary","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,43.2,,
"HUN","Hungary","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,44.2,,
"HUN","Hungary","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,51.2,,
"HUN","Hungary","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,60,,
"HUN","Hungary","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,55,,
"HUN","Hungary","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,58,,
"HUN","Hungary","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,60.2,,
"HUN","Hungary","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,82.6,,
"HUN","Hungary","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,91.4,,
"HUN","Hungary","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,39.3,,
"HUN","Hungary","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2021","2021","USD","US Dollar","6","Millions",,,37.088,,
"SWE","Sweden","IMPORT_TRANSPORT","International passenger transport expenditure","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,1798.637,,
"SWE","Sweden","IMPORT_TRANSPORT","International passenger transport expenditure","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,1513.754,,
"SWE","Sweden","IMPORT_TRANSPORT","International passenger transport expenditure","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,2231.6,,
"SWE","Sweden","IMPORT_TRANSPORT","International passenger transport expenditure","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,2432.8,,
"SWE","Sweden","IMPORT_TRANSPORT","International passenger transport expenditure","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,2617.2,,
"SWE","Sweden","IMPORT_TRANSPORT","International passenger transport expenditure","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,2958.2,,
"SWE","Sweden","IMPORT_TRANSPORT","International passenger transport expenditure","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,2557,,
"SWE","Sweden","IMPORT_TRANSPORT","International passenger transport expenditure","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,2075.2,,
"SWE","Sweden","IMPORT_TRANSPORT","International passenger transport expenditure","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,2335.2,,
"SWE","Sweden","IMPORT_TRANSPORT","International passenger transport expenditure","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,2424.5,,
"SWE","Sweden","IMPORT_TRANSPORT","International passenger transport expenditure","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,2662.4,,
"SWE","Sweden","IMPORT_TRANSPORT","International passenger transport expenditure","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,2762.1,,
"SWE","Sweden","IMPORT_TRANSPORT","International passenger transport expenditure","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,622.4,,
"NOR","Norway","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,4770.9,,
"NOR","Norway","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,4154.4,,
"NOR","Norway","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,4706.9,,
"NOR","Norway","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,5307.6,,
"NOR","Norway","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,5442,,
"NOR","Norway","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,5642,,
"NOR","Norway","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,5574.9,,
"NOR","Norway","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,4873,,
"NOR","Norway","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,5204.2,,
"NOR","Norway","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,5558,,
"NOR","Norway","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,5928.6,,
"NOR","Norway","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,5854.6,,
"NOR","Norway","EXPORT_TRAVEL","International travel receipts","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,1564.3,"P","Provisional value"
"DEU","Germany","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2008","2008","EUR","Euro","6","Millions",,,510,,
"DEU","Germany","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2009","2009","EUR","Euro","6","Millions",,,442,,
"DEU","Germany","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2010","2010","EUR","Euro","6","Millions",,,192,,
"DEU","Germany","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2011","2011","EUR","Euro","6","Millions",,,186,,
"DEU","Germany","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2012","2012","EUR","Euro","6","Millions",,,209,,
"DEU","Germany","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2013","2013","EUR","Euro","6","Millions",,,248,,
"DEU","Germany","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2014","2014","EUR","Euro","6","Millions",,,242,,
"DEU","Germany","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2015","2015","EUR","Euro","6","Millions",,,289,,
"DEU","Germany","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2016","2016","EUR","Euro","6","Millions",,,293,,
"DEU","Germany","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2017","2017","EUR","Euro","6","Millions",,,329,,
"LUX","Luxembourg","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,16.26,,
"LUX","Luxembourg","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,15.698,,
"LUX","Luxembourg","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,25.2,,
"LUX","Luxembourg","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,29.2,,
"LUX","Luxembourg","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,21.8,,
"LUX","Luxembourg","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,19.9,,
"LUX","Luxembourg","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,23.9,,
"LUX","Luxembourg","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,23.3,,
"LUX","Luxembourg","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,24.4,,
"LUX","Luxembourg","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,20.3,,
"LUX","Luxembourg","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,31.9,,
"LUX","Luxembourg","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,25.7,,
"LUX","Luxembourg","EXPORT_TRANSPORT_OTHER_PAX","International other passenger transport receipts","USD","US Dollars","2020","2020","USD","US Dollar","6","Millions",,,24,,
"CAN","Canada","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","NAT","National currency","2008","2008","CAD","Canadian Dollar","6","Millions",,,209,,
"CAN","Canada","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","NAT","National currency","2009","2009","CAD","Canadian Dollar","6","Millions",,,287,,
"CAN","Canada","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","NAT","National currency","2010","2010","CAD","Canadian Dollar","6","Millions",,,322,,
"CAN","Canada","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","NAT","National currency","2011","2011","CAD","Canadian Dollar","6","Millions",,,406,,
"CAN","Canada","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","NAT","National currency","2012","2012","CAD","Canadian Dollar","6","Millions",,,350,,
"CAN","Canada","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","NAT","National currency","2013","2013","CAD","Canadian Dollar","6","Millions",,,375,,
"CAN","Canada","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","NAT","National currency","2014","2014","CAD","Canadian Dollar","6","Millions",,,335,,
"CAN","Canada","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","NAT","National currency","2015","2015","CAD","Canadian Dollar","6","Millions",,,312,,
"CAN","Canada","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","NAT","National currency","2016","2016","CAD","Canadian Dollar","6","Millions",,,308,,
"CAN","Canada","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","NAT","National currency","2017","2017","CAD","Canadian Dollar","6","Millions",,,326,,
"CAN","Canada","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","NAT","National currency","2018","2018","CAD","Canadian Dollar","6","Millions",,,357,,
"CAN","Canada","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","NAT","National currency","2019","2019","CAD","Canadian Dollar","6","Millions",,,358,,
"CAN","Canada","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","NAT","National currency","2020","2020","CAD","Canadian Dollar","6","Millions",,,113,,
"NLD","Netherlands","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2008","2008","EUR","Euro","6","Millions",,,,"C","Non-publishable and confidential value"
"NLD","Netherlands","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2009","2009","EUR","Euro","6","Millions",,,95.509,,
"NLD","Netherlands","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2010","2010","EUR","Euro","6","Millions",,,77.062,,
"NLD","Netherlands","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2011","2011","EUR","Euro","6","Millions",,,71.293,,
"NLD","Netherlands","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2012","2012","EUR","Euro","6","Millions",,,84.009,,
"NLD","Netherlands","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2013","2013","EUR","Euro","6","Millions",,,86,,
"NLD","Netherlands","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2014","2014","EUR","Euro","6","Millions",,,71.2,,
"NLD","Netherlands","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2015","2015","EUR","Euro","6","Millions",,,77.6,,
"NLD","Netherlands","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2016","2016","EUR","Euro","6","Millions",,,81.2,,
"NLD","Netherlands","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2017","2017","EUR","Euro","6","Millions",,,81.9,,
"NLD","Netherlands","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2018","2018","EUR","Euro","6","Millions",,,90.7,,
"NLD","Netherlands","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2019","2019","EUR","Euro","6","Millions",,,99,,
"NLD","Netherlands","IMPORT_TRANSPORT_OTHER_PAX","International other passenger transport expenditure","EUR","Euros","2020","2020","EUR","Euro","6","Millions",,,50.5,,
"ROU","Romania","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,414.69,,
"ROU","Romania","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,349.348,,
"ROU","Romania","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,336.263,,
"ROU","Romania","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,386.075,,
"ROU","Romania","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,421.424,,
"ROU","Romania","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,437.108,,
"ROU","Romania","EXPORT_TRANSPORT_AIR_PAX","International air passenger transport receipts","USD","US Dollars","2019","2019","USD","US Dollar","6","Millions",,,602.859,,
"IND","India","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2008","2008","USD","US Dollar","6","Millions",,,12462.151,,
"IND","India","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2009","2009","USD","US Dollar","6","Millions",,,11220.682,,
"IND","India","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2010","2010","USD","US Dollar","6","Millions",,,14489.7,,
"IND","India","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2011","2011","USD","US Dollar","6","Millions",,,17707.5,,
"IND","India","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2012","2012","USD","US Dollar","6","Millions",,,18339.961,,
"IND","India","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2013","2013","USD","US Dollar","6","Millions",,,19041.736,,
"IND","India","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2014","2014","USD","US Dollar","6","Millions",,,20756.16,,
"IND","India","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2015","2015","USD","US Dollar","6","Millions",,,21471.224,,
"IND","India","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2016","2016","USD","US Dollar","6","Millions",,,23111.129,,
"IND","India","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2017","2017","USD","US Dollar","6","Millions",,,27877.838,,
"IND","India","EXPORT_TOTAL","Total international receipts","USD","US Dollars","2018","2018","USD","US Dollar","6","Millions",,,29142.986,,
